Name,Height,Weight
Lachie_Munro,1.8,92000.0
Lachlan_Burr,1.88,102000.0
Lachlan_Coote,1.79,85000.0
Lachlan_Fitzgibbon,1.92,104000.0
Lachlan_Maranta,1.87,93000.0
Lachlan_McCaffrey,1.94,108000.0
Lachlan_Mitchell,1.778,88904.10452
Lachlan_Turner,1.89,96000.0
Lagi_Setu,1.87,105000.0
Lalakai_Foketi,1.85,99000.0
Laloa_Milford,1.77,83000.0
Lama_Tasi,1.9,104000.0
Lamar_Liolevave,1.85,112000.0
Lambert_Groenewald,1.89,113000.0
Lamont_Bryan,1.8288,101604.69088
Lance_Hohaia,1.75,86000.0
Lance_Johnson_(rugby_union),1.73,74000.0
Lance_Thompson,1.85,100000.0
Lance_Todd,1.7,63500.0
Lancen_Joudo,1.8,89000.0
Lappies_Labuschagné,1.89,107000.0
Larne_Patrick,1.8288,104000.0
Larry_Corowa,1.78,79000.0
Larry_Savage,1.65,65000.0
Lars_Eckert,1.73,80000.0
Larsen_Marabe,1.78,89000.0
Lasha_Khmaladze,1.82,83000.0
Lasha_Lomidze,1.95,110000.0
Lasha_Malaghuradze,1.85,92000.0
Latham_Tawhai,1.78,82000.0
Latiume_Fosita,1.84,102000.0
Latrell_Mitchell,1.93,104000.0
Latu_Makaafi,1.85,107000.0
Latu_Vaeno,1.88,94000.0
Laurence_Hullena,1.82,105000.0
Laurence_Ovens,1.85,113000.0
Laurent_Emmanuelli,1.9,110000.0
Laurent_Magnaval,1.68,72000.0
Laurent_Rodriguez,1.9,115000.0
Laurent_Sempéré,1.8,98000.0
Laurent_Simutoga,1.86,113000.0
Laurențiu_Tănase,1.8288,107954.98406
Laurie_Daley,1.83,92000.0
Laurie_Haig,1.78,84000.0
Laurie_Knight,1.88,86000.0
Laurie_Mains,1.8,78000.0
Laurie_Weeks_(rugby),1.8,115000.0
Lausii_Taliauli,1.93,102000.0
Lawrence_Dallaglio,1.9304,107954.98406
Lawrence_Macrides,1.89,114305.27724
Lawrence_Sephaka,1.778,107956.8
Lawrie_Knight,1.91,101000.0
Layle_Delo,1.86,115000.0
Leandro_Leivas,1.8,94000.0
Lee_Allan,1.9,103000.0
Lee_Beach,1.91,105000.0
Lee_Briers,1.8,83000.0
Lee_Byrne,1.91,96000.0
Lee_Crooks_(rugby_league),1.85,100700.0
Lee_Dickson,1.78,85000.0
Lee_Gaskell,1.8288,88904.10452
Lee_Gilmour,1.89,97000.0
Lee_Greenwood_(rugby_league),1.8288,88904.10452
Lee_Harrison_(rugby_union),1.8796,120655.57042
Lee_Hookey,1.8,95000.0
Lee_Hopkins,1.524,95254.3977
Lee_Imiolek,1.88,110000.0
Lee_Jarvis,1.78,92000.0
Lee_Jewitt,1.82,104000.0
Lee_Jones_(rugby_union),1.8,86000.0
Lee_Kwang-moon,1.88,100000.0
Lee_Mears,1.76,98000.0
Lee_Mitchell,1.88,95000.0
Lee_Mossop,1.88,114000.0
Lee_Murphy,1.8,93000.0
Lee_Oudenryn,1.87,90000.0
Lee_Radford,1.88,102000.0
Lee_Robinson_(rugby_union),1.88,109000.0
Lee_Smith_(rugby),1.524,101604.69088
Lee_Stensness,1.8,90000.0
Lee_Te_Maari,1.88,100000.0
Lee_Thomas_(rugby_player),1.8542,88904.10452
Lee_Williams_(rugby_union),1.73,80000.0
Leeson_Ah_Mau,1.85,110000.0
Legi_Matiu,1.98,117000.0
Leicester_Rutledge,1.85,92000.0
Leigh_Davies,1.8288,95254.3977
Leigh_Halfpenny,1.78,85000.0
Leigh_Hinton,1.82,88000.0
Leighton_Eksteen,1.7,67000.0
Leighton_Price,1.98,112000.0
Leilani_Latu,1.9,120000.0
Leivaha_Pulu,1.92,110000.0
Lelauloto_Tagaloa,1.92,104000.0
Lelea_Paea,1.83,96000.0
Lelia_Masaga,1.8,94000.0
Len_Killeen,1.524,82555.2
Len_Olivier,1.8,89000.0
Len_Righton,1.78,89000.0
Leni_Apisai,1.8,109000.0
Leo_Auva'a,1.93,127000.0
Leo_Cullen_(rugby_union),1.98,110000.0
Leo_Faaeteete,1.524,82553.81134
Leo_Halavatau,1.8,123000.0
Leo_Lafaiali'i,1.96,110000.0
Leolin_Zas,1.84,88000.0
Leon_Bott,1.78,98000.0
Leon_Fukofuka,1.85,94000.0
Leon_Karemaker,1.91,100000.0
Leon_Lloyd,1.9304,95254.3977
Leon_MacDonald,1.81,96000.0
Leon_Power,2.01,117000.0
Leon_Pryce,1.91,101000.0
Leonard_Peters,1.8288,97524.0
Leonardo_Ghiraldini,1.83,99000.0
Leonardo_Sarto,1.92,93000.0
Leonardo_Senatore,1.91,106000.0
Leone_Nakarawa,1.98,109000.0
Lepani_Nabuliwaqa,1.7526,84000.0
Leroy_Cudjoe,1.86,101000.0
Leroy_Houston,1.91,117000.0
Les_Davidson,1.88,94000.0
Les_Fairclough,1.524,['0.0', '69853.22498']
Les_George,1.79,91000.0
Les_Makin,1.74,112000.0
Les_Soloai,1.93,115000.0
Lesley_Vainikolo,1.88,112000.0
Leva_Li,1.9,101000.0
Levan_Chilachava,1.88,125000.0
Levan_Datunashvili,1.96,114000.0
Levan_Ghvaberidze,1.86,110000.0
Levani_Botia,1.82,103000.0
Lewis_Brown_(rugby_league),1.79,96000.0
Lewis_Evans_(rugby_player),1.93,105000.0
Lewis_Jones_(rugby_player_born_1992),1.73,73000.0
Lewis_Ludlow,1.89,96000.0
Lewis_Moody,1.91,102000.0
Lewis_Niven,1.85,111000.0
Lewis_Rawlins,1.98,109000.0
Lewis_Reece,1.9,105000.0
Lewis_Robling,1.83,97000.0
Lewis_Stevenson_(rugby_union),2.0066,116575.2
Lewis_Wynne,1.8796,93000.0
Liaki_Moli,1.94,114000.0
Liam_Barry,1.94,95000.0
Liam_Botham,1.8288,95254.3977
Liam_Colbon,1.8288,95254.3977
Liam_Coltman,1.85,109000.0
Liam_Davies,1.78,92000.0
Liam_Farrell,1.8288,93000.0
Liam_Finn_(rugby_league),1.81,92000.0
Liam_Foran,0.0,84000.0
Liam_Fulton,1.87,95000.0
Liam_Georgetown,1.84,94000.0
Liam_Gill,1.84,96000.0
Liam_Hood,1.76,79000.0
Liam_Kent,1.85,95000.0
Liam_Messam,1.88,108000.0
Liam_Salter,1.83,92000.0
Liam_Squire,1.96,113000.0
Liam_Sutcliffe,1.83,95000.0
Liam_Watts,1.8288,101604.69088
Liam_Williams,1.85,87000.0
Lifeimi_Mafi,1.83,90000.0
Ligi_Sao,1.86,109000.0
Ligtoring_Landman,1.96,114000.0
Lima_Sopoaga,1.75,91000.0
Lin_Colling,1.75,74000.0
Lincoln_Withers,1.76,84000.0
Lindsay_Clark,1.83,98000.0
Lindsay_James_Townsend,1.76,78000.0
Lindsay_Johnston,1.9,99000.0
Lionel_Beauxis,1.8,86000.0
Lionel_Cronjé,1.84,92000.0
Lionel_Faure,1.8542,114305.27724
Lionel_Gautherie,1.85,93000.0
Lionel_Mapoe,1.82,87000.0
Lionel_Mazars,1.83,90000.0
Lionel_Nallet,1.97,117000.0
Lisandro_Arbizu,1.78,83000.0
Lisiate_Faʻaoso,1.98,118000.0
Lisiate_Tafa,1.8034,95254.3977
Lithabile_Mgwadleka,1.85,96000.0
Lizo_Gqoboka,1.83,115000.0
Lloyd_Ashley,1.95,114000.0
Lloyd_Burns,1.83,107000.0
Lloyd_Evans_(rugby_player),1.82,98000.0
Lloyd_Fairbrother,1.75,120000.0
Lloyd_Johansson,1.81,108000.0
Lloyd_Perrett,1.94,113000.0
Lloyd_White_(rugby_league),1.83,97000.0
Lloyd_Williams_(rugby_union,_born_1989),1.83,87000.0
Loann_Goujon,1.94,110000.0
Logan_Basson,1.91,80000.0
Logan_Edwards,1.82,85000.0
Logan_Swann,1.93,104000.0
Logovi'i_Mulipola,1.92,130000.0
Lohan_Jacobs,1.76,88000.0
Loki_Crichton,1.8,88000.0
Lolagi_Visinia,1.94,99000.0
Lolani_Koko,1.91,100000.0
Lolo_Fakaosilea,1.9,111000.0
Lolo_Lui,1.85,82553.81134
Lolo_Waka,1.8,86000.0
Lome_Fa'atau,1.8288,88904.10452
Loni_Uhila,1.8,125000.0
Lonnie_Spragg,1.78,73000.0
Lood_de_Jager,2.06,120000.0
Lopeti_Timani,1.93,116000.0
Lopini_Paea,1.84,104000.0
Lorenzo_Cittadini,1.91,124000.0
Lorenzo_Ma'afu,1.81,100000.0
Lorenzo_Sebastiani,1.84,118000.0
Lorne_Ward,1.87,120000.0
Lote_Raikabula,1.93,87000.0
Lote_Tuqiri,1.91,102000.0
